source,target
994202,67750
994202,22458
994202,158033
994202,38666
994202,25931
994202,2371871
994202,44195
994202,427934
21701,1356363
21701,32600
21701,21557
38666,1250749
38666,292159
1250749,86489
287833,120326
1937314,44195
22478,32380
231211,316810
67750,53971
109235,697219
22458,53971
25931,417038
667770,667770
5509460,604705
5509460,5539389
5509460,1481979
604705,5539389
1481979,151989
151989,245444
245444,1271170
878994,589540
589540,1471032
1471032,5097046
433972,390426
433972,1371067
433972,18652
433972,1498407
433972,18744
440316,4593577
4593577,4644289
4644289,1498407
1498407,738537
1498407,740305
1498407,477322
1498407,4050103
1498407,1498407
1498407,1214913
1498407,467178
1498407,837950
1498407,1088081
1498407,1371067
1498407,725269
1498407,1009083
1498407,899893
1498407,335404
738537,390426
740305,4655699
740305,90659
740305,1272463
4655699,4769339
477322,90659
90659,584235
4050103,224658
224658,224750
224750,1582363
4068247,584235
1380609,232257
232257,686418
837950,1088081
725269,174423
1009083,144830
1009083,93712
1009083,923982
144830,551841
551841,573193
573193,731942
731942,93712
923982,2994122
2994122,964065
39818,18652
1140985,335404
335404,39856
335404,35169
39856,1273520
39856,784989
1273520,213698
213698,219890
219890,10307
10307,583004
1663679,35169
784989,542083
542083,56844
56844,15445
15445,15445
15445,90079
15445,284410
15445,21331
15445,20955
15445,29888
15445,270605
15445,47330
15445,40362
12485,284410
12485,38419
284410,537888
284410,18446
284410,21331
284410,20955
284410,32233
284410,711601
284410,27948
284410,36077
284410,132138
537888,900854
10076,32870
21331,29888
21331,43652
21331,47330
21331,12925
213619,9724
9724,35626
9724,72371
42112,60633
60633,205395
153630,36789
38419,43652
43652,47330
52200,27948
27948,32600
27948,21557
132138,348429
132138,1429124
132138,132138
132138,47330
132138,37122
132138,64567
132138,55011
132138,122955
5490203,1159534
1159534,960336
960336,1571554
1571554,1321936
1321936,1173736
1173736,806583
806583,17280
17280,5054399
5054399,97313
97313,301586
301586,1102926
19017,1124281
1124281,148246
148246,271312
10655,874746
874746,643675
41621,73955
41621,45644
22909,767255
767255,1568972
1568972,1463825
1568972,1587935
1568972,1241369
1463825,1588181
1588181,1587935
1241369,1530542
47330,64567
47330,29781
47330,205395
47330,788319
47330,101851
47330,55691
47330,50647
47330,47330
47330,67645
47330,524383
47330,40362
47330,55011
47330,112832
47330,366943
47330,45644
47330,284088
47330,104972
47330,110646
47330,109776
47330,44375
47330,68718
64567,39395
64567,1370168
64567,123577
64567,101937
64567,70054
64567,40362
64567,68718
64567,55011
64567,10481
64567,101808
168182,20480
20480,20483
20483,51016
51016,173534
173534,85624
85624,1357415
1357415,929946
1357415,953659
1357415,953722
1357415,325511
1357415,1327989
56891,101937
56891,256077
56891,583343
56891,205395
56891,56920
56891,40362
31817,29781
31817,40362
31817,70054
31817,205395
31817,101808
29781,40362
29781,59439
29781,45644
991672,991672
991672,810878
991672,441545
30778,205395
205395,57821
205395,10767
205395,1172350
205395,361065
205395,67645
205395,940404
205395,40362
205395,55011
788319,34535
34535,78294
39395,524383
39395,284088
39395,59439
39395,55011
39395,19610
39395,86551
39395,48831
36466,953659
953722,325511
1327989,522861
86551,40362
1127694,1006598
1006598,55011
55011,40362
55011,524383
55011,44375
55011,199356
55011,530038
55011,361972
55011,42971
55011,269140
55011,10330
55011,86445
55011,88489
55011,80694
55011,89995
55011,237407
55011,212924
55011,49432
55011,70054
55011,41041
55011,34695
55011,50647
55011,54512
55011,101808
55011,45644
92600,21334
92600,70054
92600,325135
21334,166270
21334,158183
101851,13367
101851,21557
13367,55691
10767,70175
70175,161579
161579,724663
724663,1194468
1172350,68718
68718,373005
68718,51835
68718,269140
68718,10330
68718,40362
68718,122955
68718,25393
68718,69489
373005,42971
42971,50647
42971,40362
42971,237407
42971,235718
50647,765779
50647,92456
50647,40362
123577,40362
123577,31643
123577,59439
123577,123040
256077,263279
263279,192854
263279,454258
192854,76062
192854,71018
76062,208542
208542,194904
194904,370198
370198,71018
454258,76043
76043,323214
361065,225930
225930,590568
590568,583343
187735,119845
119845,810878
810878,441545
940404,525285
525285,934520
934520,629563
629563,560943
104972,599478
104972,118900
599478,70054
70054,573561
70054,40362
70054,25393
70054,112832
70054,44375
70054,69489
40362,40362
40362,78294
40362,77015
40362,446524
40362,524383
40362,264760
40362,138281
40362,565040
40362,195676
40362,427964
40362,530038
40362,101808
40362,50076
40362,366943
40362,169259
40362,361972
40362,68676
40362,112832
40362,259101
40362,94157
40362,248708
40362,23210
40362,10330
40362,101492
40362,59439
40362,41041
40362,74090
40362,68156
40362,179100
40362,178956
40362,175075
40362,111938
40362,158183
40362,39828
40362,102685
40362,92063
40362,125768
40362,111567
40362,110646
40362,16000
40362,10481
40362,95710
40362,32917
40362,48831
40362,80694
40362,19612
40362,56920
40362,31985
40362,35080
40362,1473933
78294,68676
783609,383142
524383,166712
573561,573561
573561,138269
573561,398231
573561,574098
573561,573349
138269,593391
138269,135499
138269,138234
593391,594367
594367,57833
57833,54264
54264,166712
77015,18561
77015,92063
51835,21725
21725,446524
604399,383039
383039,264760
138281,478913
138281,138339
138281,566307
138281,570211
478913,236720
236720,398231
573349,138339
566307,247890
566307,135499
247890,473089
473089,570211
138234,565040
195676,342296
342296,231279
231279,105087
105087,427964
112832,199356
112832,325135
112832,41041
112832,125768
284088,487140
487140,101808
101808,71835
366943,329118
366943,23210
37122,19612
19612,169259
19612,59439
10330,31861
259101,94157
248708,91388
86445,237407
237407,41041
80694,48831
31861,45644
45644,109776
19610,92456
92456,48831
243417,89995
235718,158189
158189,16000
158189,158183
101492,118900
101492,115556
158183,212954
212954,212924
49432,49421
49421,71835
179100,178956
175075,34695
111938,161585
160876,16000
16000,81100
39828,102685
123040,54512
95710,33563
33563,32917
31985,21557
31985,2824207
31985,4491500
31985,456260
31985,58469
31985,32600
21557,32600
21557,231659
21557,33455
21557,48310
21557,12925
21557,21557
21557,621507
21557,25834
21557,89964
32600,579893
32600,1232476
32600,32600
32600,287314
32600,70229
32600,33985
32600,375802
48310,10374
29177,152928
152928,38862
25317,70229
1207670,1207670
1207670,38156
38156,30761
30761,41390
41390,486988
486988,111874
33985,30218
30218,187064
10374,184596
10374,52428
375802,74880
749295,167226
61668,291165
61668,646611
61668,19079
61668,11918
646611,19079
11918,1141143
1141143,1141143
1141143,236911
1141143,281604
1141143,482909
1141143,158396
1141143,249850
1141143,40042
1141143,17838
1141143,549816
1141143,810493
236911,239105
281604,158396
281604,249850
158396,249850
158396,810493
158396,40578
158396,39075
158396,270072
158396,65973
19959,431539
19959,724387
724387,1534323
1534323,249850
249850,925451
249850,187338
249850,239105
249850,104171
249850,431918
249850,91735
249850,417205
249850,88592
249850,396056
249850,17838
249850,9730
40042,736534
40042,17838
17838,396056
810493,102690
810493,810626
102690,40578
102690,298139
102690,810626
40578,365416
40578,9730
40578,925451
40578,76929
365416,9730
9730,239105
187338,298139
76929,39075
239105,236878
236878,104171
104171,308937
104171,296857
431918,91735
417205,88592
270072,308937
296857,206249
206249,183103
183103,243497
243497,65973
62744,83207
83207,175190
51224,13738
657091,144739
77257,717105
21222,103786
21222,15593
68431,1570801
1469982,1478074
1469982,848606
1469982,1468420
1469982,1468964
1469982,1468930
1478074,1469931
1469931,848606
1468420,1468838
1468838,232783
232783,1477996
1478203,1468964
1468930,1468206
1468206,1468206
1468206,64434
64434,422801
1041543,20077
20077,30728
30728,38449
264217,114427
1273207,1105680
1105680,11353
706370,262375
262375,80370
80370,270495
270495,339631
339631,1163258
13505,174957
17307,35489
35489,665857
665857,836823
836823,737522
737522,390732
390732,790852
599612,40965
808043,977584
977584,671055
671055,975065
68701,469845
565585,119973
119973,353392
353392,562469
562469,45615
45615,467903
39056,3036445
3036445,9066
9066,5603852
9066,150396
9066,682936
9066,346795
9066,9066
9066,1296654
9066,36965
9066,34519
9066,426746
9066,229292
9066,78060
9066,1198654
9066,47520
9066,375830
9066,1373734
9066,922323
9066,565086
9066,360338
9066,1233759
9066,1135630
9066,142351
9066,14186
9066,45144
9066,10785
9066,966038
9066,27978
9066,1044871
9066,45421
9066,9344
9066,36087
9066,650350
9066,11646
9066,234028
9066,12060
9066,16979
9066,28914
9066,30128
9066,9467
9066,46940
9066,218695
9066,374233
9066,174637
9066,22170
9066,12363
9066,9117
9066,65930
9066,17242
9066,102491
9066,180007
9066,79075
9066,26116
9066,80149
9066,33621
9066,68319
9066,21067
9066,60388
9066,12784
9066,39439
9066,33576
9066,10982
9066,23424
9066,637458
9066,15515
9066,9250
5603852,157939
157939,261886
261886,150396
1296654,72601
1296654,13204
34519,72601
34519,24046
34519,34519
34519,29740
34519,138589
34519,16363
34519,574101
34519,426746
34519,11646
34519,125433
34519,60388
34519,20957
34519,519039
34519,9467
34519,80149
34519,180007
34519,174637
34519,23334
34519,9117
34519,21067
34519,10027
34519,21247
34519,45421
34519,16388
426746,426746
426746,229292
426746,375830
426746,259716
426746,18988
426746,793979
426746,11646
426746,390186
426746,38800
426746,358873
426746,23424
426746,482311
229292,229292
229292,1373734
229292,313727
229292,38800
229292,43116
229292,29740
229292,60388
229292,861598
229292,836044
229292,9344
229292,42968
19505,9658
19505,19505
19505,299791
19505,722461
19505,32563
892375,13733
13733,48142
78060,1373734
1373734,1441376
313727,24046
24046,24046
24046,19153
1198654,86061
1198654,1135630
1198654,20212
1198654,9498
1198654,95826
86061,1322453
1322453,774045
1322453,49509
1322453,19192
774045,47520
774045,9652
774045,11646
375830,23424
259716,78421
78421,18988
793979,13204
1441376,1403586
1403586,922323
442990,16170
16170,565086
16170,42968
16170,38444
16170,34917
360338,1339848
1339848,36087
36087,49509
36087,43116
36087,21067
36087,20957
19192,299395
299395,11646
11646,15237
11646,45421
11646,16363
11646,23161
11646,9467
11646,836044
11646,22170
11646,38718
11646,21067
11646,27346
43116,396083
396083,18613
18613,52701
52701,1233759
20212,20957
20957,162233
20957,617655
20957,9652
20957,10785
20957,16979
20957,43423
20957,20957
20957,38444
162233,27978
27978,381072
27978,21067
27978,60388
381072,9362
9362,15237
45421,9498
45421,1044871
45421,45144
45421,61113
45421,60388
45421,23334
45421,43624
95826,1160977
1160977,142351
14186,561702
561702,784866
561702,133330
784866,12053
12053,45144
45144,10785
358873,29740
358873,347945
358873,18092
29740,10785
29740,30128
29740,29740
29740,29211
138589,10785
10785,117002
10785,166379
10785,133330
10785,16979
10785,35853
10785,19153
10785,25703
10785,10982
10785,30128
966038,171843
171843,117002
60388,861598
60388,125433
60388,19153
60388,84845
60388,11589
60388,38718
23424,23424
41874,482614
482614,58401
58401,981385
981385,117220
117220,17686
9652,174637
16363,23161
574101,482311
9467,21067
9467,27346
9467,26079
21067,16979
21067,34036
21067,29211
125433,315248
125433,244076
617655,72218
72218,74269
74269,650350
22170,16979
22170,21769
16979,31177
16979,21769
16979,45152
16979,19153
9117,234028
9117,15711
166379,19215
19215,98262
30128,519039
30128,19801
30128,30128
80149,46940
80149,33621
220801,174637
174637,10322
174637,45152
174637,19153
10322,96612
96612,44514
44514,9388
374233,372436
372436,110695
110695,372179
372179,347945
18092,21769
35853,12363
194488,19039
19039,65930
17242,102491
19153,39114
39114,162302
162302,79075
19801,139512
139512,45767
45767,119748
119748,114214
114214,129286
129286,128655
128655,34812
34812,78939
78939,84606
84606,18507
18507,27575
27575,26116
61113,68319
25703,84845
25703,9364
25703,25703
15711,25829
25829,72445
72445,11952
11952,15521
15521,11897
15521,15515
11897,20381
20381,11966
11966,34508
34508,68652
68652,62028
62028,26646
26646,23542
23542,12784
39439,11589
10027,43274
43274,51228
51228,11822
11822,51042
51042,21247
43624,43423
34917,34917
34917,16388
34036,33576
33576,33576
29211,29211
27346,27346
26079,26079
26079,9364
31247,22918
22918,95910
95910,95910
95910,38927
95910,40506
95910,896949
38927,40506
68241,1332344
278758,924796
924796,345279
345279,113289
113289,575412
575412,537503
537503,229345
1078602,799303
799303,4334663
148143,1977739
1977739,1464674
384442,293255
293255,627566
20772,17549
20772,755062
20772,21645
20772,24783
1346347,19227
19227,1190849
463886,1007303
10060,787639
10416,10417
10417,710588
710588,1155987
35285,102441
102441,62894
62894,9906
54049,85725
14189,871297
14189,1236894
725307,792000
792000,841546
841546,579637
16344,317159
671698,671729
671729,671651
20568,36368
36368,35626
72371,32017
32017,41969
41969,93767
93767,65994
93767,202389
93767,27659
65994,66083
65994,34688
66083,154750
154750,295714
295714,106552
106552,179558
106552,9483
106552,55792
106552,205378
106552,27659
106552,103468
106552,162449
106552,22603
106552,106634
179558,14762
14762,82197
82197,262043
262043,9482
9482,9483
205378,202389
27659,59830
27659,119596
103468,48106
22603,151404
119596,118994
118994,106907
106907,116324
116324,111392
111392,27183
27183,108578
108578,107221
107221,106634
50685,27256
1392397,189397
501252,184596
52428,146205
146205,59342
59342,444368
59342,74713
59342,145361
444368,74713
144307,38647
50595,85706
23813,92737
95506,315599
315599,169783
169783,314445
314445,62740
62740,51949
51949,111917
111917,235804
111917,225549
9062,49164
9062,49385
49164,49385
129693,45554
57022,140434
140434,29778
2785999,1226178
1226178,3769482
390235,4958460
4958460,4958460
4958460,1087918
138530,1497696
1497696,140120
140120,11014
11014,57105
57105,202082
3425062,66121
66121,1309926
10136,564445
564445,1473933
564445,111729
564445,15198
18762,86457
18762,32405
18762,18398
38204,102662
19638,9347
9347,1543609
9347,171655
9347,9894
9347,11604
9347,258880
9347,883057
9347,9056
9347,22020
9347,12892
9347,157579
1543609,570680
570680,369505
369505,9056
9056,2901474
9056,883057
9056,137174
9056,16985
9056,8982
9056,157579
9056,11604
9056,171655
2901474,962902
962902,50293
50293,44537
44537,883057
883057,13976
883057,9057
137174,16985
8982,221018
8982,16570
8982,5838081
221018,9907
9907,1014285
1014285,1214209
1214209,13629
13629,210018
13629,65281
13629,16570
13629,13653
210018,13852
13852,278286
13852,14619
13852,13790
278286,104634
104634,122238
65281,51528
65281,65260
16570,9894
16570,11673
16570,12892
157579,157579
157579,9459
157579,171655
157579,13901
171655,26058
171655,58354
171655,20023
9894,14495
9894,9894
9894,8958
11604,9734
11604,14057
26058,258880
22020,21073
21073,405286
21073,14495
11673,13860
13860,231079
231079,58354
12892,9057
12892,14619
131983,12619
12619,20285
20285,20023
20023,12617
20023,74360
20023,12914
13901,9734
